DeviceExample.ino
A simple demonstration of TinyGPS++ with an attached GPS module
Testing TinyGPS++ library v. 1.0.2
by Mikal Hart

Lat(deg),Lng(deg),HDOP,Date,Time,Speed(km/h),Course(deg)
-33.957675,18.463182,100,1/17/2019,10:51:55.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:55.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:56.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:56.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:57.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:57.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:58.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:58.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:59.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:59.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:00.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:00.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:01.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:01.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:02.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:02.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:03.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:03.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:04.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:04.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:05.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:05.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:06.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:06.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:07.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:07.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:08.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:08.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:09.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:09.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:10.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:10.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:11.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:52:11.00,0.00,0.00
-33.957672,18.463188,100,1/17/2019,10:52:12.00,0.00,0.00
-33.957672,18.463188,100,1/17/2019,10:52:12.00,0.15,0.00
-33.957668,18.463191,100,1/17/2019,10:52:13.00,0.15,0.00
-33.957668,18.463191,100,1/17/2019,10:52:13.00,0.13,0.00
-33.957672,18.463191,100,1/17/2019,10:52:14.00,0.13,0.00
-33.957672,18.463191,100,1/17/2019,10:52:14.00,0.35,0.00
-33.957672,18.463193,100,1/17/2019,10:52:15.00,0.35,0.00
-33.957672,18.463193,100,1/17/2019,10:52:15.00,0.00,0.00
-33.957679,18.463195,100,1/17/2019,10:52:16.00,0.00,0.00
-33.957679,18.463195,100,1/17/2019,10:52:16.00,0.44,0.00
-33.957679,18.463193,100,1/17/2019,10:52:17.00,0.44,0.00
-33.957679,18.463193,100,1/17/2019,10:52:17.00,0.41,0.00
-33.957679,18.463195,100,1/17/2019,10:52:18.00,0.41,0.00
-33.957679,18.463195,100,1/17/2019,10:52:18.00,0.00,0.00
-33.957679,18.463195,100,1/17/2019,10:52:19.00,0.00,0.00
-33.957679,18.463195,100,1/17/2019,10:52:19.00,0.00,0.00
-33.957679,18.463195,100,1/17/2019,10:52:20.00,0.00,0.00
-33.957679,18.463195,100,1/17/2019,10:52:20.00,0.00,0.00
-33.957668,18.463193,100,1/17/2019,10:52:21.00,0.00,0.00
-33.957668,18.463193,100,1/17/2019,10:52:21.00,0.09,0.00
-33.957664,18.463190,100,1/17/2019,10:52:22.00,0.09,0.00
-33.957664,18.463190,100,1/17/2019,10:52:22.00,0.09,0.00
-33.957668,18.463191,100,1/17/2019,10:52:23.00,0.09,0.00
-33.957668,18.463191,100,1/17/2019,10:52:23.00,0.00,0.00
-33.957668,18.463191,100,1/17/2019,10:52:24.00,0.00,0.00
-33.957668,18.463191,100,1/17/2019,10:52:24.00,0.00,0.00
-33.957672,18.463191,100,1/17/2019,10:52:25.00,0.00,0.00
-33.957672,18.463191,100,1/17/2019,10:52:25.00,0.00,0.00
-33.957675,18.463191,100,1/17/2019,10:52:26.00,0.00,0.00
-33.957675,18.463191,100,1/17/2019,10:52:26.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:27.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:27.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:28.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:28.00,0.00,0.00
-33.957679,18.463191,100,1/17/2019,10:52:29.00,0.00,0.00
-33.957679,18.463191,100,1/17/2019,10:52:29.00,0.00,0.00
-33.957679,18.463191,100,1/17/2019,10:52:30.00,0.00,0.00
-33.957679,18.463191,100,1/17/2019,10:52:30.00,0.00,0.00
-33.957679,18.463191,100,1/17/2019,10:52:31.00,0.00,0.00
-33.957679,18.463191,100,1/17/2019,10:52:31.00,0.00,0.00
-33.957679,18.463190,100,1/17/2019,10:52:32.00,0.00,0.00
-33.957679,18.463190,100,1/17/2019,10:52:32.00,0.00,0.00
-33.957679,18.463190,100,1/17/2019,10:52:33.00,0.00,0.00
-33.957679,18.463190,100,1/17/2019,10:52:33.00,0.00,0.00
-33.957679,18.463190,100,1/17/2019,10:52:34.00,0.00,0.00
-33.957679,18.463190,100,1/17/2019,10:52:34.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:35.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:35.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:36.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:36.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:37.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:37.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:38.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:38.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:39.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:39.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:40.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:40.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:41.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:41.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:42.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:42.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:43.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:43.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:44.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:44.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:45.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:45.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:46.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:46.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:47.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:47.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:48.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:48.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:49.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:49.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:50.00,0.00,0.00
-33.957675,18.463190,100,1/17/2019,10:52:50.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:51.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:51.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:52.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:52.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:53.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:53.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:54.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:54.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:55.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:55.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:56.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:56.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:57.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:57.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:58.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:58.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:59.00,0.00,0.00
-33.957675,18.463188,100,1/17/2019,10:52:59.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:00.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:00.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:01.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:01.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:02.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:02.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:03.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:03.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:04.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:04.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:05.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:05.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:06.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:06.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:07.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:07.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:08.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:08.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:09.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:09.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:10.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:10.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:11.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:11.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:12.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:12.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:13.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:13.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:14.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:14.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:15.00,0.00,0.00
-33.957675,18.463186,100,1/17/2019,10:53:15.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:16.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:16.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:17.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:17.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:18.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:18.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:19.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:19.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:20.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:20.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:21.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:21.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:22.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:22.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:23.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:23.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:24.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:24.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:25.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:25.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:26.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:26.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:27.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:27.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:28.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:28.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:29.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:29.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:30.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:30.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:31.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:31.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:32.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:32.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:33.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:33.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:34.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:34.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:35.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:35.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:36.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:36.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:37.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:37.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:38.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:38.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:39.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:39.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:40.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:40.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:41.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:41.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:42.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:42.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:43.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:43.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:44.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:44.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:45.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:45.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:46.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:46.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:47.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:47.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:48.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:48.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:49.00,0.00,0.00
-33.957675,18.463184,100,1/17/2019,10:53:49.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:50.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:50.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:51.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:51.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:52.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:52.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:53.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:53.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:54.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:54.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:55.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:55.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:56.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:56.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:57.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:57.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:58.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:58.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:59.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:53:59.00,0.00,0.00
-33.957687,18.463184,100,1/17/2019,10:54:00.00,0.00,0.00
-33.957660,18.463172,140,1/17/2019,10:54:02.17,0.00,0.00
-33.957660,18.463172,140,1/17/2019,10:54:02.17,3.04,0.00
-33.957653,18.463167,110,1/17/2019,10:54:03.17,3.04,0.00
-33.957653,18.463167,110,1/17/2019,10:54:03.17,3.04,0.00
-33.957691,18.463169,110,1/17/2019,10:54:06.82,3.04,0.00
-33.957691,18.463169,110,1/17/2019,10:54:06.82,2.98,0.00
-33.957695,18.463172,110,1/17/2019,10:54:07.82,2.98,0.00
-33.957695,18.463172,110,1/17/2019,10:54:07.82,2.80,0.00
-33.957698,18.463169,100,1/17/2019,10:54:09.00,2.80,0.00
-33.957698,18.463169,100,1/17/2019,10:54:09.00,2.19,0.00
-33.957706,18.463171,100,1/17/2019,10:54:10.00,2.19,0.00
-33.957706,18.463171,100,1/17/2019,10:54:10.00,2.44,0.00
-33.957702,18.463184,100,1/17/2019,10:54:11.00,2.44,0.00
-33.957702,18.463184,100,1/17/2019,10:54:11.00,2.48,0.00
-33.957710,18.463190,100,1/17/2019,10:54:12.00,2.48,0.00
-33.957710,18.463190,100,1/17/2019,10:54:12.00,2.48,0.00
-33.957725,18.463214,100,1/17/2019,10:54:13.00,2.48,0.00
-33.957725,18.463214,100,1/17/2019,10:54:13.00,2.94,0.00
-33.957748,18.463275,100,1/17/2019,10:54:14.00,2.94,0.00
-33.957748,18.463275,100,1/17/2019,10:54:14.00,3.65,10.80
-33.957778,18.463333,100,1/17/2019,10:54:15.00,3.65,10.80
-33.957778,18.463333,100,1/17/2019,10:54:15.00,4.20,23.40
-33.957775,18.463340,100,1/17/2019,10:54:16.00,4.20,23.40
-33.957775,18.463340,100,1/17/2019,10:54:16.00,4.32,37.80
-33.957775,18.463352,100,1/17/2019,10:54:17.00,4.32,37.80
-33.957775,18.463352,100,1/17/2019,10:54:17.00,4.56,54.00
-33.957771,18.463356,100,1/17/2019,10:54:18.00,4.56,54.00
-33.957771,18.463356,100,1/17/2019,10:54:18.00,4.61,72.00
-33.957759,18.463348,100,1/17/2019,10:54:19.00,4.61,72.00
-33.957759,18.463348,100,1/17/2019,10:54:19.00,3.67,90.59
-33.957748,18.463302,100,1/17/2019,10:54:20.00,3.67,90.59
-33.957748,18.463302,100,1/17/2019,10:54:20.00,4.46,100.62
-33.957729,18.463209,100,1/17/2019,10:54:21.00,4.46,100.62
-33.957729,18.463209,100,1/17/2019,10:54:21.00,4.32,105.21
-33.957721,18.463184,100,1/17/2019,10:54:22.00,4.32,105.21
-33.957721,18.463184,100,1/17/2019,10:54:22.00,4.22,106.39
-33.957710,18.463172,100,1/17/2019,10:54:23.00,4.22,106.39
-33.957710,18.463172,100,1/17/2019,10:54:23.00,3.85,103.85
-33.957695,18.463182,100,1/17/2019,10:54:24.00,3.85,103.85
-33.957695,18.463182,100,1/17/2019,10:54:24.00,4.06,101.02
-33.957695,18.463191,100,1/17/2019,10:54:25.00,4.06,101.02
-33.957695,18.463191,100,1/17/2019,10:54:25.00,2.00,105.83
-33.957695,18.463193,100,1/17/2019,10:54:26.00,2.00,105.83
-33.957695,18.463193,100,1/17/2019,10:54:26.00,2.67,110.65
-33.957706,18.463174,100,1/17/2019,10:54:27.00,2.67,110.65
-33.957706,18.463174,100,1/17/2019,10:54:27.00,3.69,104.67
-33.957721,18.463150,100,1/17/2019,10:54:28.00,3.69,104.67
-33.957721,18.463150,100,1/17/2019,10:54:28.00,3.48,107.69
-33.957736,18.463127,100,1/17/2019,10:54:29.00,3.48,107.69
-33.957736,18.463127,100,1/17/2019,10:54:29.00,3.26,110.71
-33.957744,18.463109,100,1/17/2019,10:54:30.00,3.26,110.71
-33.957744,18.463109,100,1/17/2019,10:54:30.00,3.06,113.73
-33.957729,18.463087,100,1/17/2019,10:54:31.00,3.06,113.73
-33.957729,18.463087,100,1/17/2019,10:54:31.00,2.85,116.75
-33.957756,18.463037,100,1/17/2019,10:54:32.00,2.85,116.75
-33.957756,18.463037,100,1/17/2019,10:54:32.00,2.48,119.77
-33.957763,18.463020,100,1/17/2019,10:54:33.00,2.48,119.77
-33.957763,18.463020,100,1/17/2019,10:54:33.00,2.28,122.79
-33.957786,18.463008,100,1/17/2019,10:54:34.00,2.28,122.79
-33.957786,18.463008,100,1/17/2019,10:54:34.00,2.17,125.81
-33.957794,18.463010,100,1/17/2019,10:54:35.00,2.17,125.81
-33.957794,18.463010,100,1/17/2019,10:54:35.00,2.15,128.83
-33.957813,18.462995,100,1/17/2019,10:54:36.00,2.15,128.83
-33.957813,18.462995,100,1/17/2019,10:54:36.00,2.41,131.85
-33.957836,18.463001,100,1/17/2019,10:54:37.00,2.41,131.85
-33.957836,18.463001,100,1/17/2019,10:54:37.00,2.57,134.87
-33.957843,18.463012,100,1/17/2019,10:54:38.00,2.57,134.87
-33.957843,18.463012,100,1/17/2019,10:54:38.00,1.54,137.89
-33.957859,18.462997,100,1/17/2019,10:54:39.00,1.54,137.89
-33.957859,18.462997,100,1/17/2019,10:54:39.00,2.30,140.91
-33.957870,18.462993,100,1/17/2019,10:54:40.00,2.30,140.91
-33.957870,18.462993,100,1/17/2019,10:54:40.00,2.46,143.93
-33.957878,18.463005,100,1/17/2019,10:54:41.00,2.46,143.93
-33.957878,18.463005,100,1/17/2019,10:54:41.00,2.50,146.95
-33.957889,18.463014,100,1/17/2019,10:54:42.00,2.50,146.95
-33.957889,18.463014,100,1/17/2019,10:54:42.00,2.54,149.96
-33.957904,18.463016,100,1/17/2019,10:54:43.00,2.54,149.96
-33.957904,18.463016,100,1/17/2019,10:54:43.00,2.61,152.98
-33.957901,18.463022,100,1/17/2019,10:54:44.00,2.61,152.98
-33.957901,18.463022,100,1/17/2019,10:54:44.00,2.52,156.00
-33.957904,18.463020,100,1/17/2019,10:54:45.00,2.52,156.00
-33.957904,18.463020,100,1/17/2019,10:54:45.00,2.61,159.02
-33.957916,18.463024,100,1/17/2019,10:54:46.00,2.61,159.02
-33.957916,18.463024,100,1/17/2019,10:54:46.00,3.06,162.04
-33.957923,18.463031,100,1/17/2019,10:54:47.00,3.06,162.04
-33.957923,18.463031,100,1/17/2019,10:54:47.00,3.15,165.06
-33.957931,18.463035,100,1/17/2019,10:54:48.00,3.15,165.06
-33.957931,18.463035,100,1/17/2019,10:54:48.00,2.96,168.08
-33.957931,18.463037,100,1/17/2019,10:54:49.00,2.96,168.08
-33.957931,18.463037,100,1/17/2019,10:54:49.00,3.00,171.10
-33.957950,18.463027,100,1/17/2019,10:54:50.00,3.00,171.10
-33.957950,18.463027,100,1/17/2019,10:54:50.00,3.39,174.12
-33.957950,18.463024,100,1/17/2019,10:54:51.00,3.39,174.12
-33.957950,18.463024,100,1/17/2019,10:54:51.00,1.96,177.14
-33.957939,18.463024,100,1/17/2019,10:54:52.00,1.96,177.14
-33.957939,18.463024,100,1/17/2019,10:54:52.00,2.82,180.16
-33.957920,18.463029,100,1/17/2019,10:54:53.00,2.82,180.16
-33.957920,18.463029,100,1/17/2019,10:54:53.00,2.52,183.18
-33.957904,18.463027,100,1/17/2019,10:54:54.00,2.52,183.18
-33.957904,18.463027,100,1/17/2019,10:54:54.00,2.30,186.20
-33.957897,18.463029,100,1/17/2019,10:54:55.00,2.30,186.20
-33.957897,18.463029,100,1/17/2019,10:54:55.00,2.15,189.22
-33.957912,18.463003,100,1/17/2019,10:54:56.00,2.15,189.22
-33.957912,18.463003,100,1/17/2019,10:54:56.00,1.98,192.24
-33.957927,18.462997,100,1/17/2019,10:54:57.00,1.98,192.24
-33.957927,18.462997,100,1/17/2019,10:54:57.00,1.85,195.26
-33.957939,18.462972,100,1/17/2019,10:54:58.00,1.85,195.26
-33.957939,18.462972,100,1/17/2019,10:54:58.00,1.87,198.28
-33.957954,18.462945,100,1/17/2019,10:54:59.00,1.87,198.28
-33.957954,18.462945,100,1/17/2019,10:54:59.00,1.96,201.30
-33.957969,18.462932,100,1/17/2019,10:55:00.00,1.96,201.30
-33.957969,18.462932,100,1/17/2019,10:55:00.00,2.09,204.31
-33.957992,18.462923,100,1/17/2019,10:55:01.00,2.09,204.31
-33.957992,18.462923,100,1/17/2019,10:55:01.00,2.30,207.33
-33.958015,18.462919,100,1/17/2019,10:55:02.00,2.30,207.33
-33.958015,18.462919,100,1/17/2019,10:55:02.00,3.46,210.35
-33.958042,18.462903,100,1/17/2019,10:55:03.00,3.46,210.35
-33.958042,18.462903,100,1/17/2019,10:55:03.00,4.76,208.86
-33.958080,18.462879,100,1/17/2019,10:55:04.00,4.76,208.86
-33.958080,18.462879,100,1/17/2019,10:55:04.00,5.26,208.82
-33.958118,18.462856,100,1/17/2019,10:55:05.00,5.26,208.82
-33.958118,18.462856,100,1/17/2019,10:55:05.00,5.82,208.44
-33.958156,18.462839,100,1/17/2019,10:55:06.00,5.82,208.44
-33.958156,18.462839,100,1/17/2019,10:55:06.00,6.39,208.02
-33.958198,18.462812,100,1/17/2019,10:55:07.00,6.39,208.02
-33.958198,18.462812,100,1/17/2019,10:55:07.00,7.00,207.81
-33.958232,18.462778,100,1/17/2019,10:55:08.00,7.00,207.81
-33.958232,18.462778,100,1/17/2019,10:55:08.00,8.22,208.83
-33.958248,18.462762,100,1/17/2019,10:55:09.00,8.22,208.83
-33.958248,18.462762,100,1/17/2019,10:55:09.00,3.24,209.79
-33.958255,18.462760,100,1/17/2019,10:55:10.00,3.24,209.79
-33.958255,18.462760,100,1/17/2019,10:55:10.00,6.89,214.11
-33.958267,18.462751,100,1/17/2019,10:55:11.00,6.89,214.11
-33.958267,18.462751,100,1/17/2019,10:55:11.00,6.80,216.55
